Province,Province_ch,Region,Region_ch,District/County,District/County_ch,Longitude,Latitude,Post Code
Tibet Autonomous Region,西藏自治区,Naqu area,那曲地区,Naqu area,那曲地区,92.07,31.48,852000
Tibet Autonomous Region,西藏自治区,Naqu area,那曲地区,Naqu County,那曲县,92.07,31.48,852000
Tibet Autonomous Region,西藏自治区,Naqu area,那曲地区,Jiali County,嘉黎县,93.25,30.65,852400
Tibet Autonomous Region,西藏自治区,Naqu area,那曲地区,Such as a county,比如县,93.68,31.48,852300
Tibet Autonomous Region,西藏自治区,Naqu area,那曲地区,Nie Rong County,聂荣县,92.3,32.12,853500
Tibet Autonomous Region,西藏自治区,Naqu area,那曲地区,Anto County,安多县,91.68,32.27,853400
Tibet Autonomous Region,西藏自治区,Naqu area,那曲地区,Shenza County,申扎县,88.7,30.93,853100
Tibet Autonomous Region,西藏自治区,Naqu area,那曲地区,Suo County,索县,93.78,31.88,852200
Tibet Autonomous Region,西藏自治区,Naqu area,那曲地区,Bango County,班戈县,90.02,31.37,852500
Tibet Autonomous Region,西藏自治区,Naqu area,那曲地区,Baqing County,巴青县,94.03,31.93,852100
Tibet Autonomous Region,西藏自治区,Naqu area,那曲地区,Nima County,尼玛县,87.23,31.78,853200
Tibet Autonomous Region,西藏自治区,Ali area,阿里地区,Ali area,阿里地区,80.1,32.5,859000
Tibet Autonomous Region,西藏自治区,Ali area,阿里地区,Pulandian County,普兰县,81.17,30.3,859500
Tibet Autonomous Region,西藏自治区,Ali area,阿里地区,Zada County,札达县,79.8,31.48,859600
Tibet Autonomous Region,西藏自治区,Ali area,阿里地区,Gal County,噶尔县,80.1,32.5,859400
Tibet Autonomous Region,西藏自治区,Ali area,阿里地区,Rita County,日土县,79.72,33.38,859700
Tibet Autonomous Region,西藏自治区,Ali area,阿里地区,Geji County,革吉县,81.12,32.4,859100
Tibet Autonomous Region,西藏自治区,Ali area,阿里地区,Reform the county,改则县,84.07,32.3,859200
Tibet Autonomous Region,西藏自治区,Ali area,阿里地区,Guoqin County,措勤县,85.17,31.02,859300
Tibet Autonomous Region,西藏自治区,Nyingchi area,林芝地区,Nyingchi area,林芝地区,94.37,29.68,860000
Tibet Autonomous Region,西藏自治区,Nyingchi area,林芝地区,Nyingchi County,林芝县,94.37,29.68,860100
Tibet Autonomous Region,西藏自治区,Nyingchi area,林芝地区,Gongbujiangda County,工布江达县,93.25,29.88,860200
Tibet Autonomous Region,西藏自治区,Nyingchi area,林芝地区,Milin County,米林县,94.22,29.22,860500
Tibet Autonomous Region,西藏自治区,Nyingchi area,林芝地区,Moqi County,墨脱县,95.33,29.33,860700
Tibet Autonomous Region,西藏自治区,Nyingchi area,林芝地区,Bomi County,波密县,95.77,29.87,860300
Tibet Autonomous Region,西藏自治区,Nyingchi area,林芝地区,Chada County,察隅县,97.47,28.67,860600
Tibet Autonomous Region,西藏自治区,Nyingchi area,林芝地区,Langxian County,朗县,93.07,29.05,860400
Shaanxi Province,陕西省,Xi'an,西安市,Xi'an,西安市,108.93,34.27,710000
Shaanxi Province,陕西省,Xi'an,西安市,New town area,新城区,108.95,34.27,710000
Shaanxi Province,陕西省,Xi'an,西安市,Beilin District,碑林区,108.93,34.23,710000
Shaanxi Province,陕西省,Xi'an,西安市,Lianhu District,莲湖区,108.93,34.27,710003
Shaanxi Province,陕西省,Xi'an,西安市,Qiaoqiao District,灞桥区,109.07,34.27,710038
Shaanxi Province,陕西省,Xi'an,西安市,Weiyang District,未央区,108.93,34.28,710016
Shaanxi Province,陕西省,Xi'an,西安市,Yanta District,雁塔区,108.95,34.22,710000
Shaanxi Province,陕西省,Xi'an,西安市,Yanliang District,阎良区,109.23,34.65,710089
Shaanxi Province,陕西省,Xi'an,西安市,Lintong District,临潼区,109.22,34.37,710600
Shaanxi Province,陕西省,Xi'an,西安市,Chang'an District,长安区,108.93,34.17,710100
Shaanxi Province,陕西省,Xi'an,西安市,Lantian County,蓝田县,109.32,34.15,710500
Shaanxi Province,陕西省,Xi'an,西安市,Zhouzhi County,周至县,108.2,34.17,710400
Shaanxi Province,陕西省,Xi'an,西安市,Household,户县,108.6,34.1,710300
Shaanxi Province,陕西省,Xi'an,西安市,Gauling County,高陵县,109.08,34.53,710200
Shaanxi Province,陕西省,Tongchuan City,铜川市,Tongchuan City,铜川市,108.93,34.9,727000
Shaanxi Province,陕西省,Tongchuan City,铜川市,Wangyi District,王益区,109.07,35.07,727000
Shaanxi Province,陕西省,Tongchuan City,铜川市,Seal area,印台区,109.1,35.1,727007
Shaanxi Province,陕西省,Tongchuan City,铜川市,Yaozhou District,耀州区,108.98,34.92,727100
Shaanxi Province,陕西省,Tongchuan City,铜川市,Yijun County,宜君县,109.12,35.4,727200
Shaanxi Province,陕西省,Baoji City,宝鸡市,Baoji City,宝鸡市,107.13,34.37,721000
Shaanxi Province,陕西省,Baoji City,宝鸡市,Weibin,渭滨区,107.15,34.37,721000
Shaanxi Province,陕西省,Baoji City,宝鸡市,Jintai District,金台区,107.13,34.38,721000
Shaanxi Province,陕西省,Baoji City,宝鸡市,Chencang District,陈仓区,107.37,34.37,721300
Shaanxi Province,陕西省,Baoji City,宝鸡市,Fengxiang County,凤翔县,107.38,34.52,721400
Shaanxi Province,陕西省,Baoji City,宝鸡市,Qishan County,岐山县,107.62,34.45,722400
Shaanxi Province,陕西省,Baoji City,宝鸡市,Fufeng County,扶风县,107.87,34.37,722200
Shaanxi Province,陕西省,Baoji City,宝鸡市,Eyebrow county,眉县,107.75,34.28,722300
Shaanxi Province,陕西省,Baoji City,宝鸡市,Longxian,陇县,106.85,34.9,721200
Shaanxi Province,陕西省,Baoji City,宝鸡市,Qianyang County,千阳县,107.13,34.65,721100
Shaanxi Province,陕西省,Baoji City,宝鸡市,Linyou County,麟游县,107.78,34.68,721500
Shaanxi Province,陕西省,Baoji City,宝鸡市,Fengxian,凤县,106.52,33.92,721700
Shaanxi Province,陕西省,Baoji City,宝鸡市,Taibai County,太白县,107.32,34.07,721600
Shaanxi Province,陕西省,Xianyang City,咸阳市,Xianyang City,咸阳市,108.7,34.33,712000
Shaanxi Province,陕西省,Xianyang City,咸阳市,Qindu District,秦都区,108.72,34.35,712000
Shaanxi Province,陕西省,Xianyang City,咸阳市,Yangling District,杨凌区,108.07,34.28,712100
Shaanxi Province,陕西省,Xianyang City,咸阳市,Weicheng District,渭城区,108.73,34.33,712000
Shaanxi Province,陕西省,Xianyang City,咸阳市,Sanyuan County,三原县,108.93,34.62,713800
Shaanxi Province,陕西省,Xianyang City,咸阳市,Puyang County,泾阳县,108.83,34.53,713700
Shaanxi Province,陕西省,Xianyang City,咸阳市,Qianxian County,乾县,108.23,34.53,713300
Shaanxi Province,陕西省,Xianyang City,咸阳市,Liquan County,礼泉县,108.42,34.48,713200
Shaanxi Province,陕西省,Xianyang City,咸阳市,Yongshou County,永寿县,108.13,34.7,713400
Shaanxi Province,陕西省,Xianyang City,咸阳市,Binxian County,彬县,108.08,35.03,713500
Shaanxi Province,陕西省,Xianyang City,咸阳市,Changwu County,长武县,107.78,35.2,713600
Shaanxi Province,陕西省,Xianyang City,咸阳市,Xunyi County,旬邑县,108.33,35.12,711300
Shaanxi Province,陕西省,Xianyang City,咸阳市,Chunhua County,淳化县,108.58,34.78,711200
Shaanxi Province,陕西省,Xianyang City,咸阳市,Martial arts,武功县,108.2,34.27,712200
Shaanxi Province,陕西省,Xianyang City,咸阳市,Xingping City,兴平市,108.48,34.3,713100
Shaanxi Province,陕西省,Weinan City,渭南市,Weinan City,渭南市,109.5,34.5,714000
Shaanxi Province,陕西省,Weinan City,渭南市,Linwei District,临渭区,109.48,34.5,714000
Shaanxi Province,陕西省,Weinan City,渭南市,Chinese county,华县,109.77,34.52,714100
Shaanxi Province,陕西省,Weinan City,渭南市,Tongguan County,潼关县,110.23,34.55,714300
Shaanxi Province,陕西省,Weinan City,渭南市,Dali County,大荔县,109.93,34.8,715100
Shaanxi Province,陕西省,Weinan City,渭南市,Heyang County,合阳县,110.15,35.23,715300
Shaanxi Province,陕西省,Weinan City,渭南市,Chengcheng County,澄城县,109.93,35.18,715200
Shaanxi Province,陕西省,Weinan City,渭南市,Pucheng County,蒲城县,109.58,34.95,715500
Shaanxi Province,陕西省,Weinan City,渭南市,Baishui County,白水县,109.58,35.18,715600
Shaanxi Province,陕西省,Weinan City,渭南市,Fuping County,富平县,109.18,34.75,711700
Shaanxi Province,陕西省,Weinan City,渭南市,Korean city,韩城市,110.43,35.48,715400
Shaanxi Province,陕西省,Weinan City,渭南市,Huayin City,华阴市,110.08,34.57,714200
Shaanxi Province,陕西省,Yan'an City,延安市,Yan'an City,延安市,109.48,36.6,716000
Shaanxi Province,陕西省,Yan'an City,延安市,Pagoda area,宝塔区,109.48,36.6,716000
Shaanxi Province,陕西省,Yan'an City,延安市,Extended county,延长县,110,36.58,717100
Shaanxi Province,陕西省,Yan'an City,延安市,Yanchuan County,延川县,110.18,36.88,717200
Shaanxi Province,陕西省,Yan'an City,延安市,Zichang County,子长县,109.67,37.13,717300
Shaanxi Province,陕西省,Yan'an City,延安市,Ansai County,安塞县,109.32,36.87,717400
Shaanxi Province,陕西省,Yan'an City,延安市,Zhidan County,志丹县,108.77,36.82,717500
Shaanxi Province,陕西省,Yan'an City,延安市,Ganquan County,甘泉县,109.35,36.28,716100
Shaanxi Province,陕西省,Yan'an City,延安市,Rich county,富县,109.37,35.98,727500
Shaanxi Province,陕西省,Yan'an City,延安市,Luochuan County,洛川县,109.43,35.77,727400
Shaanxi Province,陕西省,Yan'an City,延安市,Yichuan County,宜川县,110.17,36.05,716200
Shaanxi Province,陕西省,Yan'an City,延安市,Huanglong County,黄龙县,109.83,35.58,715700
Shaanxi Province,陕西省,Yan'an City,延安市,Huangling County,黄陵县,109.25,35.58,727300
Shaanxi Province,陕西省,Hanzhong City,汉中市,Hanzhong City,汉中市,107.02,33.07,723000
Shaanxi Province,陕西省,Hanzhong City,汉中市,Hantai District,汉台区,107.03,33.07,723000
Shaanxi Province,陕西省,Hanzhong City,汉中市,Nanzheng County,南郑县,106.93,33,723100
Shaanxi Province,陕西省,Hanzhong City,汉中市,Chenggu County,城固县,107.33,33.15,723200
Shaanxi Province,陕西省,Hanzhong City,汉中市,Prefecture,洋县,107.55,33.22,723300
Shaanxi Province,陕西省,Hanzhong City,汉中市,Xixiang County,西乡县,107.77,32.98,723500
Shaanxi Province,陕西省,Hanzhong City,汉中市,Mian County,勉县,106.67,33.15,724200
Shaanxi Province,陕西省,Hanzhong City,汉中市,Ningqiang County,宁强县,106.25,32.83,724400
Shaanxi Province,陕西省,Hanzhong City,汉中市,Lueyang County,略阳县,106.15,33.33,724300
Shaanxi Province,陕西省,Hanzhong City,汉中市,Zhenba County,镇巴县,107.9,32.53,723600
Shaanxi Province,陕西省,Hanzhong City,汉中市,Liuba County,留坝县,106.92,33.62,724100
Shaanxi Province,陕西省,Hanzhong City,汉中市,Ferping County,佛坪县,107.98,33.53,723400
Shaanxi Province,陕西省,Yulin City,榆林市,Yulin City,榆林市,109.73,38.28,719000
Shaanxi Province,陕西省,Yulin City,榆林市,Yuyang District,榆阳区,109.75,38.28,719000
Shaanxi Province,陕西省,Yulin City,榆林市,Shenmu County,神木县,110.5,38.83,719300
Shaanxi Province,陕西省,Yulin City,榆林市,Fugu County,府谷县,111.07,39.03,719400
Shaanxi Province,陕西省,Yulin City,榆林市,Hengshan County,横山县,109.28,37.95,719200
Shaanxi Province,陕西省,Yulin City,榆林市,Jingbian County,靖边县,108.8,37.6,718500
Shaanxi Province,陕西省,Yulin City,榆林市,Dingbian County,定边县,107.6,37.58,718600
Shaanxi Province,陕西省,Yulin City,榆林市,Suide County,绥德县,110.25,37.5,718000
Shaanxi Province,陕西省,Yulin City,榆林市,Mizhi County,米脂县,110.18,37.75,718100
Shaanxi Province,陕西省,Yulin City,榆林市,Good county,佳县,110.48,38.02,719200
Shaanxi Province,陕西省,Yulin City,榆林市,Wubao County,吴堡县,110.73,37.45,718200
Shaanxi Province,陕西省,Yulin City,榆林市,Qingxi County,清涧县,110.12,37.08,718300
Shaanxi Province,陕西省,Yulin City,榆林市,Zizhou County,子洲县,110.03,37.62,718400
Shaanxi Province,陕西省,Ankang,安康市,Ankang,安康市,109.02,32.68,725000
Shaanxi Province,陕西省,Ankang,安康市,Hanbin District,汉滨区,109.02,32.68,725000
Shaanxi Province,陕西省,Ankang,安康市,Hanyin County,汉阴县,108.5,32.9,725100
Shaanxi Province,陕西省,Ankang,安康市,Shiquan County,石泉县,108.25,33.05,725200
Shaanxi Province,陕西省,Ankang,安康市,Ningshan County,宁陕县,108.32,33.32,711699
Shaanxi Province,陕西省,Ankang,安康市,Ziyang County,紫阳县,108.53,32.52,725300
Shaanxi Province,陕西省,Ankang,安康市,Lanji County,岚皋县,108.9,32.32,725400
Shaanxi Province,陕西省,Ankang,安康市,Pingli County,平利县,109.35,32.4,725500
Shaanxi Province,陕西省,Ankang,安康市,Zhenping County,镇坪县,109.52,31.88,725600
Shaanxi Province,陕西省,Ankang,安康市,Xunyang County,旬阳县,109.38,32.83,725700
Shaanxi Province,陕西省,Ankang,安康市,Baihe County,白河县,110.1,32.82,725800
Shaanxi Province,陕西省,Shangluo City,商洛市,Shangluo City,商洛市,109.93,33.87,726000
Shaanxi Province,陕西省,Shangluo City,商洛市,Shangzhou District,商州区,109.93,33.87,726000
Shaanxi Province,陕西省,Shangluo City,商洛市,Luonan County,洛南县,110.13,34.08,726100
Shaanxi Province,陕西省,Shangluo City,商洛市,Danfeng County,丹凤县,110.33,33.7,726200
Shaanxi Province,陕西省,Shangluo City,商洛市,Shangnan County,商南县,110.88,33.53,726300
Shaanxi Province,陕西省,Shangluo City,商洛市,Shanyang County,山阳县,109.88,33.53,726400
Shaanxi Province,陕西省,Shangluo City,商洛市,Zhen'an County,镇安县,109.15,33.43,711500
Shaanxi Province,陕西省,Shangluo City,商洛市,Lishui County,柞水县,109.1,33.68,711400
Gansu province,甘肃省,Lan'Zhou City,兰州市,Lan'Zhou City,兰州市,103.82,36.07,730000
Gansu province,甘肃省,Lan'Zhou City,兰州市,City customs,城关区,103.83,36.05,730030
Gansu province,甘肃省,Lan'Zhou City,兰州市,Xigu District,西固区,103.62,36.1,730060
Gansu province,甘肃省,Lan'Zhou City,兰州市,Red ancient zone,红古区,102.87,36.33,730084
Gansu province,甘肃省,Lan'Zhou City,兰州市,Yongdeng County,永登县,103.27,36.73,730300
Gansu province,甘肃省,Lan'Zhou City,兰州市,Yulan County,皋兰县,103.95,36.33,730200
Gansu province,甘肃省,Lan'Zhou City,兰州市,Yuzhong County,榆中县,104.12,35.85,730100
Gansu province,甘肃省,Jiayuguan City,嘉峪关市,Jiayuguan City,嘉峪关市,98.27,39.8,735100
Gansu province,甘肃省,Jinchang,金昌市,Jinchang,金昌市,102.18,38.5,737100
Gansu province,甘肃省,Jinchang,金昌市,Jinsheng District,金川区,102.18,38.5,737100
Gansu province,甘肃省,Jinchang,金昌市,Yongchang County,永昌县,101.97,38.25,737200
Gansu province,甘肃省,Silver city,白银市,Silver city,白银市,104.18,36.55,730900
Gansu province,甘肃省,Silver city,白银市,Silver area,白银区,104.18,36.55,730900
Gansu province,甘肃省,Silver city,白银市,Pingchuan District,平川区,104.83,36.73,730913
Gansu province,甘肃省,Silver city,白银市,Jingyuan County,靖远县,104.68,36.57,730600
Gansu province,甘肃省,Silver city,白银市,Huining County,会宁县,105.05,35.7,730700
Gansu province,甘肃省,Silver city,白银市,Jingtai County,景泰县,104.07,37.15,730400
Gansu province,甘肃省,Tianshui,天水市,Tianshui,天水市,105.72,34.58,741000
Gansu province,甘肃省,Tianshui,天水市,Qingshui County,清水县,106.13,34.75,741400
Gansu province,甘肃省,Tianshui,天水市,Qin'an County,秦安县,105.67,34.87,741600
Gansu province,甘肃省,Tianshui,天水市,Gangu County,甘谷县,105.33,34.73,741200
Gansu province,甘肃省,Tianshui,天水市,Wushan County,武山县,104.88,34.72,741300
Gansu province,甘肃省,Tianshui,天水市,Zhangjiachuan Hui Autonomous County,张家川回族自治县,106.22,35,741500
Gansu province,甘肃省,Wuwei City,武威市,Wuwei City,武威市,102.63,37.93,733000
Gansu province,甘肃省,Wuwei City,武威市,Liangzhou District,凉州区,102.63,37.93,733000
Gansu province,甘肃省,Wuwei City,武威市,Minqin County,民勤县,103.08,38.62,733300
Gansu province,甘肃省,Wuwei City,武威市,Gulang County,古浪县,102.88,37.47,733100
Gansu province,甘肃省,Wuwei City,武威市,Tianzhu Tibetan Autonomous County,天祝藏族自治县,103.13,36.98,733200
Gansu province,甘肃省,Zhangye City,张掖市,Zhangye City,张掖市,100.45,38.93,734000
Gansu province,甘肃省,Zhangye City,张掖市,Ganzhou District,甘州区,100.45,38.93,734000
Gansu province,甘肃省,Zhangye City,张掖市,Su Nan Yugu Autonomous County,肃南裕固族自治县,99.62,38.83,734400
Gansu province,甘肃省,Zhangye City,张掖市,Minle County,民乐县,100.82,38.43,734500
Gansu province,甘肃省,Zhangye City,张掖市,Linze County,临泽县,100.17,39.13,734200
Gansu province,甘肃省,Zhangye City,张掖市,Gaotai County,高台县,99.82,39.38,734300
Gansu province,甘肃省,Zhangye City,张掖市,Shandan County,山丹县,101.08,38.78,734100
Gansu province,甘肃省,Pingliang City,平凉市,Pingliang City,平凉市,106.67,35.55,744000
